,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Frequenza,Risoluzione,Pixel,GpuCompany,MemoriaSSD,SolidStateDisk,TotalMemory,dedicated_GPU
1043,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.63,1080.0,2.5,1920x1080,2073600,Nvidia,256,True,256,True
1044,HP,ProBook 440,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.64,973.0,2.5,1366x768,1049088,Intel,256,True,256,False
1045,Acer,Aspire 3,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,6,1024GB HDD,AMD Radeon R5,Windows 10,2.1,409.0,3.0,1366x768,1049088,AMD,0,False,1024,True
1046,MSI,GL72M 7RDX,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,1191.8,2.8,1920x1080,2073600,Nvidia,128,True,1152,True
1047,HP,Probook 640,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.95,1195.0,2.3,1920x1080,2073600,Intel,256,True,256,False
1048,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.84,1228.99,2.5,1920x1080,2073600,Intel,256,True,256,False
1049,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.26,1349.0,2.5,1920x1080,2073600,Intel,256,True,256,False
1050,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.04,742.0,2.5,1366x768,1049088,Intel,0,False,500,False
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.47,1725.0,2.6,1920x1080,2073600,Intel,256,True,256,False
1052,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,2.09,1062.95,2.4,1920x1080,2073600,Intel,256,True,256,False
1053,HP,ProBook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.64,1010.51,2.5,1920x1080,2073600,Intel,256,True,256,False
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,847.0,2.5,1920x1080,2073600,Intel,256,True,256,False
1055,Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,1366x768,Intel Atom X5-Z8350 1.44GHz,2,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.45,210.8,1.44,1366x768,1049088,Intel,0,False,32,False
1056,Toshiba,Tecra A50-C-218,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,256GB SSD,Nvidia GeForce 930M,Windows 10,2.4,1425.0,2.5,1920x1080,2073600,Nvidia,256,True,256,True
1057,Lenovo,Thinkpad L560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,1049.6,2.3,1920x1080,2073600,Intel,256,True,256,False
1058,HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.54,1000.0,2.3,1920x1080,2073600,Intel,0,False,500,False
1059,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD +  500GB HDD,Intel HD Graphics 520,Windows 10,1.84,2103.34,2.4,1920x1080,2073600,Intel,256,True,756,False
1060,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,1469.0,2.3,1920x1080,2073600,Intel,256,True,256,False
1061,MSI,GT72S Dominator,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,1545.64,2.7,1920x1080,2073600,Nvidia,256,True,1280,True
1062,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 980M,Windows 10,4.6,2289.99,2.6,1920x1080,2073600,Nvidia,128,True,1152,True
1063,Asus,Chromebook C202SA,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.2,287.9,1.6,1366x768,1049088,Intel,0,False,16,False
1064,Lenovo,ThinkPad X1,Notebook,14.0,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,16,256GB SSD,Intel HD Graphics 520,Windows 7,1.1,2620.0,2.6,2560x1440,3686400,Intel,256,True,256,False
1065,HP,Noteb Pav,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1024GB HDD,Nvidia GeForce 940MX,Windows 10,1.91,979.0,2.7,1920x1080,2073600,Nvidia,0,False,1024,True
1066,Dell,Inspiron 5578,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.3,1094.0,2.7,1920x1080,2073600,Intel,256,True,256,False
1067,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,979.0,2.5,1366x768,1049088,Intel,256,True,256,False
1068,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,1024GB SSD,Intel HD Graphics 620,Windows 10,1.2,2254.0,2.7,3200x1800,5760000,Intel,0,False,1024,False
1069,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.31,705.15,2.3,1366x768,1049088,Intel,0,False,500,False
1070,HP,250 G5,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,No OS,1.96,499.0,2.5,1366x768,1049088,Intel,0,False,500,False
1071,Acer,Aspire ES1-523,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,8,1024GB HDD,AMD Radeon R5,Windows 10,2.4,449.0,2.2,1366x768,1049088,AMD,0,False,1024,True
1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1299.0,2.7,1920x1080,2073600,Intel,256,True,256,False
1073,MSI,GT62VR 6RD,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.94,1819.0,2.6,1920x1080,2073600,Nvidia,256,True,1280,True
1074,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,1070.0,2.7,1920x1080,2073600,Intel,256,True,256,False
1075,Asus,Rog G752VL-GC088D,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1024GB HDD,Nvidia GeForce GTX 965M,No OS,4.0,998.0,2.6,1920x1080,2073600,Nvidia,0,False,1024,True
1076,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1024GB HDD,Intel HD Graphics,Windows 10,2.25,559.0,2.5,1920x1080,2073600,Intel,0,False,1024,False
1077,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,2048GB HDD,AMD Radeon R7 M445,Windows 10,2.32,989.99,2.7,1920x1080,2073600,AMD,0,False,2048,True
1079,MSI,GS63VR 6RF,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,1929.0,2.6,1920x1080,2073600,Nvidia,256,True,1280,True
1080,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.29,1458.0,2.7,1920x1080,2073600,Intel,256,True,256,False
1081,Asus,ROG G701VO,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,64,1024GB SSD,Nvidia GeForce GTX 980 ,Windows 10,3.58,3975.0,2.7,1920x1080,2073600,Nvidia,0,False,1024,True
1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.62,798.01,2.5,1920x1080,2073600,Intel,256,True,256,False
1083,Dell,Alienware 15,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 970M,Windows 10,3.21,1329.0,2.6,3840x2160,8294400,Nvidia,256,True,1280,True
1084,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8,256GB Flash Storage,Intel HD Graphics 515,Mac OS X,0.92,1300.0,1.1,2304x1440,3317760,Intel,0,False,256,False
1085,Dell,Latitude 3570,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.06,481.98,2.3,1366x768,1049088,Intel,0,False,500,False
1086,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.31,1199.0,2.3,1366x768,1049088,Intel,0,False,500,False
1087,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,1199.0,2.3,1920x1080,2073600,Intel,256,True,256,False
1088,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.49,1090.0,2.7,1920x1080,2073600,Intel,256,True,256,False
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.3,1713.49,2.5,1920x1080,2073600,Intel,256,True,256,False
1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8,1024GB HDD,AMD Radeon R5 M330,Windows 10,3.0,659.0,2.3,1600x900,1440000,AMD,0,False,1024,True
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4,1024GB HDD,Nvidia GeForce GTX 950M,Windows 10,2.3,977.0,2.3,1920x1080,2073600,Nvidia,0,False,1024,True
1092,MSI,GT72VR Dominator,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1070,Windows 10,3.78,2499.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,540.0,2.3,1366x768,1049088,Intel,0,False,500,False
1094,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 7,2.31,940.0,2.3,1920x1080,2073600,Intel,0,False,500,False
1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel HD Graphics 515,Windows 10,0.99,1399.0,1.2,2560x1440,3686400,Intel,512,True,512,False
1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,512GB SSD +  1024GB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,3240.0,2.7,1920x1080,2073600,Nvidia,512,True,1536,True
1097,Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,646.27,1.44,1920x1200,2304000,Intel,0,False,64,False
1098,HP,Spectre x360,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.3,2049.0,2.7,3840x2160,8294400,Intel,512,True,512,False
1099,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.18,750.0,2.5,1920x1080,2073600,Intel,256,True,256,False
1100,HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 7,1.54,1030.99,2.3,1920x1080,2073600,Intel,0,False,500,False
1101,HP,ZBook 15u,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,AMD FirePro W4190M,Windows 7,1.9,1495.0,2.5,1920x1080,2073600,AMD,256,True,256,True
1102,Lenovo,ThinkPad T460,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,180GB SSD,Intel HD Graphics 520,Windows 7,1.7,1199.0,2.3,1920x1080,2073600,Intel,180,True,180,False
1103,HP,Chromebook 13,Notebook,13.3,Quad HD+ 3200x1800,Intel Pentium Dual Core 4405Y 1.5GHz,4,32GB Flash Storage,Intel HD Graphics 515,Chrome OS,1.29,615.0,1.5,3200x1800,5760000,Intel,0,False,32,False
1104,Acer,Aspire ES1-523,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4,500GB HDD,AMD Radeon R5,Windows 10,2.4,387.0,2.2,1366x768,1049088,AMD,0,False,500,True
1105,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4,500GB HDD,Intel HD Graphics,Linux,2.2,393.49,1.6,1366x768,1049088,Intel,0,False,500,False
1106,HP,250 G6,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1024GB HDD,Intel HD Graphics 520,No OS,1.86,345.99,2.0,1366x768,1049088,Intel,0,False,1024,False
1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,1599.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
1108,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,AMD Radeon 530,Windows 10,1.4,818.35,1.6,1920x1080,2073600,AMD,256,True,256,True
1109,HP,Elitebook 820,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 7,2.4,1599.0,2.3,1366x768,1049088,Intel,128,True,128,False
1110,Acer,Aspire F5-573G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 950M,Windows 10,2.4,799.0,2.5,1920x1080,2073600,Nvidia,256,True,1280,True
1111,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1024GB HDD,AMD Radeon R7 M445,Windows 10,2.36,638.8,2.5,1920x1080,2073600,AMD,0,False,1024,True
1112,MSI,GS70 Stealth,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia GeForce GTX 965M,Windows 10,2.6,1599.0,2.6,1920x1080,2073600,Nvidia,256,True,256,True
1113,HP,250 G5,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,1024GB HDD,Intel HD Graphics 405,Windows 10,1.96,500.0,1.6,1366x768,1049088,Intel,0,False,1024,False
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,2299.0,2.6,1920x1080,2073600,Nvidia,128,True,1152,True
1115,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Windows 7,1.5,1135.15,2.3,1366x768,1049088,Intel,0,False,500,False
1116,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 7,1.5,1166.97,2.3,1366x768,1049088,Intel,128,True,128,False
1117,Acer,Chromebook 15,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4,16GB SSD,Intel HD Graphics,Chrome OS,2.2,209.0,1.5,1366x768,1049088,Intel,16,True,16,False
1118,HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1024GB HDD,AMD FirePro W6150M,Windows 7,3.0,2899.0,2.6,1920x1080,2073600,AMD,0,False,1024,True
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,1199.0,2.8,1920x1080,2073600,Nvidia,512,True,512,True
1120,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.5,1413.1,2.3,1366x768,1049088,Intel,256,True,256,False
1121,MSI,GE72 Apache,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 960M,Windows 10,2.9,1511.19,2.6,1920x1080,2073600,Nvidia,128,True,1152,True
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,Windows 10,2.1,867.0,2.3,1920x1080,2073600,Intel,256,True,256,False
1123,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4,1024GB HDD,AMD Radeon R4,Windows 10,2.1,398.0,2.5,1920x1080,2073600,AMD,0,False,1024,True
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 960M,Windows 10,2.59,1339.0,2.6,1920x1080,2073600,Nvidia,128,True,1152,True
1125,HP,EliteBook 1030,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8,256GB SSD,Intel HD Graphics 515,Windows 10,1.16,1699.0,1.1,3200x1800,5760000,Intel,256,True,256,False
1126,Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,AMD Radeon R5 M315,Windows 7,2.24,769.15,2.3,1366x768,1049088,AMD,0,False,500,True
1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,429.0,2.0,1366x768,1049088,Intel,128,True,128,False
1128,HP,Spectre Pro,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,Windows 10,1.16,1969.0,2.5,1920x1080,2073600,Intel,512,True,512,False
1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,Android,0.69,549.0,1.44,1920x1200,2304000,Intel,0,False,64,False
1130,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,1379.0,2.4,1920x1080,2073600,Intel,256,True,256,False
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1024GB Hybrid,Nvidia GeForce GTX 980M,Windows 10,4.6,2749.99,2.7,1920x1080,2073600,Nvidia,256,True,1280,True
1132,Razer,Blade Stealth,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.25,1029.0,2.5,3840x2160,8294400,Intel,256,True,256,False
1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,2226.0,2.7,1920x1080,2073600,Intel,512,True,512,False
1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 960M,Windows 10,3.52,1312.49,2.6,1920x1080,2073600,Nvidia,128,True,1152,True
1135,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,Full HD 1920x1080,Intel Atom X5-Z8350 1.44GHz,4,32GB Flash Storage,Intel HD Graphics 400,Windows 10,1.35,196.0,1.44,1920x1080,2073600,Intel,0,False,32,False
1136,HP,Spectre Pro,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.16,1690.0,2.3,1920x1080,2073600,Intel,256,True,256,False
1137,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.43,1513.0,2.3,1920x1080,2073600,Intel,256,True,256,False
1138,Dell,Latitude E5570,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,Linux,2.09,523.63,2.3,1366x768,1049088,Intel,0,False,500,False
1139,Asus,VivoBook Max,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1024GB HDD,Intel HD Graphics 620,Windows 10,2.0,435.0,2.4,1366x768,1049088,Intel,0,False,1024,False
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.8,1669.0,2.5,1920x1080,2073600,Intel,256,True,256,False
1141,Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,Windows 10,0.69,479.0,1.44,1920x1200,2304000,Intel,0,False,64,False
1142,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.26,1895.0,2.4,1366x768,1049088,Intel,256,True,256,False
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,No OS,2.4,989.0,2.5,1920x1080,2073600,Nvidia,128,True,1152,True
1144,HP,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,3.35,1129.0,2.3,1920x1080,2073600,Nvidia,128,True,1152,True
1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,2048GB HDD,Intel HD Graphics 620,Windows 10,2.04,629.0,2.7,1366x768,1049088,Intel,0,False,2048,False
1146,Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600U 2.6GHz,8,512GB SSD,Nvidia Quadro M500M,Windows 7,1.8,2050.38,2.6,1920x1080,2073600,Nvidia,512,True,512,True
1147,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.5,278.0,1.1,1366x768,1049088,Intel,0,False,32,False
1148,HP,250 G6,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.84,752.0,2.7,1920x1080,2073600,Intel,256,True,256,False
1149,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1024GB HDD,Nvidia GeForce 940MX,Windows 10,2.23,616.0,2.5,1920x1080,2073600,Nvidia,0,False,1024,True
1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,1024GB Hybrid,AMD Radeon R7 M360,Windows 10,2.5,1099.0,2.5,1920x1080,2073600,AMD,0,False,1024,True
1151,HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia Quadro M3000M,Windows 7,3.0,3949.4,2.6,1920x1080,2073600,Nvidia,256,True,256,True
1153,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1024GB HDD,AMD Radeon R7 M445,Windows 10,2.5,784.0,2.5,1366x768,1049088,AMD,0,False,1024,True
1154,MSI,GT72S Dominator,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,2399.0,2.7,1920x1080,2073600,Nvidia,256,True,1280,True
1155,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,1.88,2171.72,2.5,1920x1080,2073600,Intel,256,True,256,False
1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel HD Graphics 520,Windows 10,2.8,2440.0,2.6,2560x1440,3686400,Intel,512,True,512,False
